Shooting range ID,Name,Street address,State,City,Zip code,Phone number,NSSF Member,Facility Details,Services,Shooting Available,Distance,Competition,Website
6878,Thunder Gun Range,17234 Fm 1314 Rd,TX,Conroe,77302-4850,(281) 572-1314,Non-NSSF,"['Public', 'Indoor/Outdoor', 'Commercial Range', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Retail Store']","['Rifles', 'Shotguns']",['Center-Fire Rifle: 50 yd/mtr'],[],http://www.thundergunrange.com/
3980,Westside Sporting Grounds,10120 Pattison Road,TX,Katy,77493,(281) 371-3352,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Members Only']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area', ""Women's Programs""]",['Shotguns'],[],['Sporting Clays/FITASC'],http://www.wsgclays.com
6954,Salt Grass Archery Club,Jack Brooks Park 5700 FM 2004 & Hwy 6,TX,Hitchcock,77536,(713) 331-8909,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area']",['Archery Outdoor Field'],[],[],http://www.saltgrass.org/
8043,Brazos River Sportsmans Club,3525 Bowser Road,TX,Fulshear,77441,(281)543-1667,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']",['Picnic Area'],"['Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['3 Gun/Multi Gun', 'Bench Rest', 'Handgun Metallic Silhouette']",http://brazosriversportsmansclub.com
4970,Kellc Ranch,Randon School Road,TX,Rosenberg,77471,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']",['Picnic Area'],['Handguns'],['Handgun/Smallbore Rifle: 50 ft'],['Practical/Action Pistol'],http://kanpaisquad.com/matches.html
7191,Metro Gun Club,2315 County Rd. 45,TX,Angleton,77515,(713) 254-8675,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],['Shotguns'],[],[],#
7587,Lost Maples Gamebirds,1103 Spur 28,TX,Danbury,77534,(979) 922-8685,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve']",[],[],[],[],#
1868,Texas City Municipal Shooting Range,4000 N. Bay St Extension,TX,Texas City,77590,(409) 948-4291,Non-NSSF,"['Public', 'Outdoor', 'Law enforcement', 'Municipal Facility', 'Military Facility', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",['Skeet Competition'],http://www.texas-city-tx.org
6722,Rio Brazos Hunting Preserve,4430 Guyler Road,TX,Simonton,77476,(713) 854-5876,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Hunting Preserve', 'Handicap accessible', 'Public Access', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Instruction Available', 'Lodging Available', 'Picnic Area', 'Retail Store']",['Shotguns'],[],['Sporting Clays/FITASC'],http://www.rio-brazos.com
6914,Emmett Kelly,Route 15 Box 427,TX,Conroe,77304,(409) 441-4040,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club""]",[],[],[],[],#
8547,Wallis-Orchard Gun Range,12206 Reinecke Rd,TX,Wallis,77485,(713) 829-1901,Non-NSSF,"['Public', 'Commercial Range', ""Gun/Sportsman's Club"", 'Public Access', 'Host Events Open To Public/Non-Members', 'Membership and Open to Public']",['Instruction Available'],"['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['3 Gun/Multi Gun', 'Precision Pistol']",#
4748,Creekwood Shooting Sports,12824 Hwy 105 W,TX,Conroe,77304,(936) 588-3793,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['3 Gun/Multi Gun', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Skeet Competition', 'Sporting Clays/FITASC']",http://www.creekwoodshootingsports.com
4583,Shooter's Station,13748 Highway 105 W,TX,Conroe,77304-7400,(936) 588-3333,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Military Facility', 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]",['Handguns'],['Handgun/Smallbore Rifle: 75 ft'],['Practical/Action Pistol'],http://www.shootersstation.net/Default.htm
11836,BTO Range & Training Center,13748 Texas 105,TX,Conroe,77304,(936) 588-3333,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 100 yd/mtr']","['Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Rimfire Challenge', 'Smallbore']",http://www.BTO-Range.com
7598,West Houston Shooters Club,10878 Kerr Rd,TX,Hempstead,77445,(832) 274-8549,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']",['Practical/Action Pistol'],http://www.whidpa.com
10457,Renaissance Shooting Club,22633 Farm to Market 1774,TX,Plantersville,77363,(281) 210-6361,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 100 yd/mtr']",['Practical/Action Pistol'],http://www.renaissanceshootingclub.com
4549,Southeast Texas Sportsman's Club,16180 Hwy 105,TX,Orange,77630,(409) 840-4400,Non-NSSF,"['Public', 'Indoor/Outdoor', 'Commercial Range', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Picnic Area']","['Shotguns', 'Archery Indoor']",[],[],http://www.gunsnet.com
7180,Bushmaster Archery,1319 FM 2432 Rd,TX,Willis,77378,(936) 856-7609,Non-NSSF,"['Public', 'Indoor/Outdoor', 'Commercial Range', 'Public Access']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Archery Indoor', 'Archery Outdoor Field', 'Archery Outdoor 3D']",[],['3D Archery'],#
4389,Greenwood Practical Pistols,262 Inwood Dr,TX,West Columbia,77486-9620,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],#
5010,Oodaloop Internatonal Personal Protection & Firearms Training,El indio,TX,Waller,77484,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",[],http://www.oodaloopinternational.com
6953,Rives Rifle Range,2817 FM 834 West,TX,Liberty,77575,(936) 334-4808,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Law enforcement', 'Public Access', 'Memberships Available']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",[],#
2706,Employees Lake and Gun Club,94 Deerfield Dr,TX,Sweeny,77480-9700,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],#
10369,3 Gun Tactical,54111 Highway 290 East,TX,Hempstead,77445,(979) 661-6800,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Lodging Available', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['3 Gun/Multi Gun', 'Bench Rest', 'Rimfire Challenge']",#
6699,T.R.S Indoor Gun Range,542 S. Hwy. 288B,TX,Clute,77531,(409) 265-6069,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Memberships Available']",['Instruction Available'],[],[],['Handgun Metallic Silhouette'],#
4607,280 Shotgun Shooting Area,394 FM 1375 West Sam Houston National Forest,TX,New Waverly,77358,(936) 344-6205,Non-NSSF,"['Public', 'Outdoor', 'Municipal Facility', 'Handicap accessible']",[],['Shotguns'],[],[],#
6694,Austin County Rifle & Pistol Club,417 Meinecke,TX,Bellville,77418,(409) 865-2721,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",['Instruction Available'],['Archery Outdoor Field'],[],['Rifle Metallic Silhouette'],#
2590,Flying Feathers,804 Bauer Rd.,TX,Winnie,77665,(409) 296-2348,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']","['Clubhouse/Lounge/Lodge', 'Lodging Available']",['Shotguns'],[],[],#
2587,Possum Walk Ranch,10 Bowden Rd.,TX,Huntsville,77340,(936) 291-1891,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Shotguns'],[],[],http://www.claytargetsonline.com/club.php/1789
8915,The Ranch TX,1000 Old Altair Rd,TX,Eagle Lake,77434,832-373-4440,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Instruction Available', 'Lodging Available', 'Picnic Area']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",[],http://TheRanchTX.net
5738,Garwood Sporting Clays Inc,3233 Fm Rd 333,TX,Garwood,77442,(979) 758-4580,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",['Camper/RV Sites'],['Shotguns'],[],[],http://www.claytargetsonline.com/club.php/2640
6936,"El Campo Rifle & Pistol Club, Inc.",CR 408 1 Mile East of Hwy 71,TX,El Campo,77437,(979) 543-6115,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']",[],"['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']",['Airgun'],#
2058,Legers Shooting Range,14061 Hwy 90,TX,Beaumont,77713,(409) 866-0871,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club""]",['Equipment Rentals'],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],#
7379,"Cawthon Cartridge Club, Inc.",9010 Bob Moore Road,TX,Navasota,77868,(936) 825-8600,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Lodging Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']",[],http://www.cccshootingcomplex.com
6920,One In One Hundred Gun Club,1228 FM 421,TX,Lumberton,77657,(409) 755-6648,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 300 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']",['Sporting Clays/FITASC'],http://www.1in100gunclub.com
3722,4 H Brazos,15583 Arhopulos Rd,TX,College Station,77845-6994,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],http://brazos4h.txcyber.com/index.htm
4120,Lone Star Indoor Gun Range,4940 Hwy 69 South,TX,Lumberton,77657,(409) 755-4867,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store']",['Rifles'],[],[],http://www.lonestargunrange.net/index.html
1748,"Golden Triangle Gun Club, Inc.",Erie Street,TX,Beaumont,77705,(409) 729-4842,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Military Facility', 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Junior Rifle', 'Picnic Area', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Rifle Metallic Silhouette', 'Sporting Clays/FITASC']",http://www.gtgctx.org
6902,Champion Firearms Corporation,1925 Texas Ave. South,TX,College Station,77840,(979) 693-9948,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store']",['Handguns'],['Handgun/Smallbore Rifle: 50 ft'],[],http://www.championfirearms.com
6418,Coastal Wild Wings,P.O. Box 695,TX,Blessing,77419,(361) 588-2013,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve']",[],[],[],[],http://www.coastalwildwings.com
5433,Gun Corps Training Center & Range,501 Texas Avenue S,TX,College Station,77840,(979) 450-3811,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Bench Rest', 'Practical/Action Pistol', 'Precision Pistol']",http://www.gun-corps.com/training
5795,"Madison Co. Gun & Archery Club, Inc.",4096 Conner Lane Madison County,TX,Madisonville,77864,(936) 348-3627,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club""]",[],['Shotguns'],[],[],http://www.mcgac.com
6961,Trinity County SHeriffs Office,214 W 1st St,TX,Groverton,75845,(409) 642-1424,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement']",[],[],[],[],#
5101,Shelby County Shooters Association,6 miles on Hwy 96 South,TX,Center,75935-0522,(936) 598-4271,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Members Only']",[],"['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Handgun Metallic Silhouette', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",#
11830,Copper Bullet Outdoor Shooting Ranges,1128 County Road 713,TX,Buna,77612,(409) 289-4183,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Equipment Rentals', 'Instruction Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['Bench Rest', 'Precision Pistol', 'Rimfire Challenge']",https://www.copperbulletlodge.com
6693,Edna r-H Rifle Range,411 N. Wholes,TX,Edna,77957,(512) 782-3312,Non-NSSF,"['Private', 'Indoor', ""Gun/Sportsman's Club"", 'Members Only']",['Instruction Available'],['Archery Indoor'],[],['Rifle Metallic Silhouette'],#
6945,Laward 4-H Shooting Range,UNKNOWN,TX,Lolita,77971,(512) 874-4405,Non-NSSF,"['Private', 'Indoor', ""Gun/Sportsman's Club"", 'Members Only']",[],['Archery Indoor'],[],[],#
5659,Aransas Co Sporting Clays Inc,301 East North St,TX,Rockport,78382,(361) 729-6831,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Shotguns'],[],[],#
4952,Defender Outdoors,2900 Shotts Street,TX,Fort Worth,76107,(817) 935-8377,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']",['Handgun/Smallbore Rifle: 75 ft'],[],http://www.defenderoutdoors.com
8938,Eagle Gun Range,14400 Midway Rd,TX,Farmers Branch,75244,972-353-4867,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Precision Pistol'],http://www.eaglegunrangetx.com
4064,The Gun Zone,2405 Interstate 30 Ste. B,TX,Mesquite,75150,(214) 486-9663,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']",[],['Handguns'],['Handgun/Smallbore Rifle: 50 ft'],[],#
11410,Bullseye Range and Guns,1151 South Cedar Ridge Drive,TX,Duncanville,75137,(972) 780-1807,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']",['Handguns'],['Handgun/Smallbore Rifle: 75 ft'],[],http://bullseyerandg.net
7341,Shoot Smart,2440 W. Main Street,TX,Grand Prairie,75050,(972) 641-2335,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']","['Practical/Action Pistol', 'Rimfire Challenge']",http://www.shootsmart.com
6844,Bass Pro Shop num 037,5001 Bass Pro Drive,TX,Garland,75043,(469) 221-2600,NSSF,"['Public', 'Indoor', 'Commercial Range']",[],['Archery Indoor'],[],[],http://www.basspro.com/webapp/wcs/stores/servlet/CFPageC?storeId=10151&catalogId=10001&langId=-1&appID=94&storeID=39
1760,Bass Pro Shop num 005,2501 Bass Pro Drive,TX,Grapevine,76051-2097,(972) 724-2018,NSSF,"['Public', 'Indoor', 'Commercial Range']",[],['Archery Indoor'],[],[],http://www.basspro.com/webapp/wcs/stores/servlet/CFPageC?storeId=10151&catalogId=10001&langId=-1&appID=94&storeID=18
10587,Range USA - Lewisville,1915 South Stemmons Freeway,TX,Lewisville,75067,(469) 630-6189,NSSF,"['Public', 'Indoor', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],https://rangeusa.com/
11589,Texas Gun Experience,1901 South Main Street,TX,Grapevine,76051,(817) 285-0664,NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],http://www.texasgunexperience.com
8937,Eagle Gun Range,491 W Valley Ridge Blvd,TX,Lewisville,75057,972-353-4867,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://www.eaglegunrangetx.com
10060,Range USA - Arlington,5661 S. Cooper St,TX,Arlington,76017,(682) 712-0104,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']",[],[],https://rangeusa.com/
11725,Texas Legends Gun Range and Training Center LLC,1499 Central Expressway North,TX,Allen,75013,(469) 675-8803,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Lodging Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['Practical/Action Pistol', 'Precision Pistol']",http://www.texaslegendsguns.com
11848,GRITR Sports & Outdoors,7901 26 Boulevard,TX,North Richland Hills,76180,(800) 486-7497,NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Archery Indoor']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['3 Gun/Multi Gun', 'Bench Rest', 'Practical/Action Pistol', 'Rimfire Challenge']",http://range.gritrsports.com
1811,"Winchester Gallery, Inc.",6062 A East Lancaster,TX,Fort Worth,76112,(817) 496-9391,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible']",['Retail Store'],[],[],[],http://winchestergallery.com/
8418,Range USA - North Richland Hills,6201 NE Loop 820,TX,North Richland Hill,76180,(682) 400-2100,NSSF,"['Public', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']",[],https://rangeusa.com/
5496,Shoot Smart,10305 North Freeway,TX,Fort Worth,76177,(817) 984-8020,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']","['Practical/Action Pistol', 'Rimfire Challenge']",http://www.shootsmart.com
4964,Quail Creek Range,13814 FM1171,TX,Northlake,76262,(940) 648-3356,NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",[],http://www.quailcreekrange.com
7723,"B-Tactical, LLC",2975 W IH30,TX,Caddo Mills,75135,(903) 441-2017,NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Law enforcement', 'Municipal Facility', 'Military Facility', 'Public Access']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', ""Women's Programs""]","['Rifles', 'Archery Outdoor 3D']",['Center-Fire Rifle: 500 yd/mtr'],[],http://www.b-tactical.com
7269,Lone Star Guns Gallery & Gear,321 Interstate 20 West,TX,Weatherford,76087,(817) 599-9275,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access', 'Memberships Available']","['Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://lonestargunsgallerygear.com
10045,5H Shooting Sports,19105 Country Road 4235,TX,Frankston,75763,903-876-2772,NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']",['Shotguns'],[],"['Skeet Competition', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.5houtdoors.com
11327,High Caliber Gun Range,7475 Central East Freeway,TX,Wichita Falls,76305,(940) 432-5556,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://highcalibergunrange.com
10788,Texarkana Gun Barn & Range,1601 County Road 1214,TX,Texarkana,75501,(903) 671-2222,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Food Service/Snacks', 'Instruction Available', 'Retail Store']",['Handguns'],"['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['Practical/Action Pistol', 'Precision Pistol', 'Rimfire Challenge', 'Smallbore']",http://www.texarkanagunbarnandrange.com
