Shooting range ID,Name,Street address,State,City,Zip code,Phone number,NSSF Member,Facility Details,Services,Shooting Available,Distance,Competition,Website
11754,Nice Shot Range,4765 Caterpillar Rd,CA,Redding,96003-1415,(530) 241-6486,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://www.niceshotrange.com
10219,Laguna Shooting Center,2220 Kausen Drive,CA,Elk Grove,95758,(916) 478-2888,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Municipal Facility', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Junior Rifle', 'Lodging Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['3 Gun/Multi Gun', 'Airgun', 'Bench Rest', 'Cowboy Action Shooting', 'Hi-Power Rifle Matches', 'Practical/Action Pistol', 'Precision Pistol', 'Rimfire Challenge']",http://lagunashootingrange.com
2691,University of California Rifle and Pistol,Military Science Department,CA,Davis,95616,(916) 752-1695,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only']",[],[],[],[],#
3933,Maya Bowhunters,750 Galleria Blvd,CA,Roseville,95678-8072,,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access']",[],"['Archery Outdoor Field', 'Archery Outdoor 3D']",[],['3D Archery'],http://www.mayaarchers.com
4475,Wilderness Archery,4870 Pacific St,CA,Rocklin,95677-2410,(916) 630-8700,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access']","['Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]",['Archery Indoor'],[],[],http://www.wildernessarchery.com
6752,Alta Mesa Gun Club,10100 Reigl Road,CA,Wilton,95693,(916) 616-1561,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Hunter Education', ""Women's Programs"", 'Youth Programs']","['Shotguns', 'Archery Outdoor Field']",[],['Trap Competition'],http://www.amgc.net/
7039,Garcia's Hunting Preserves,3121 Humphrey Road,CA,Loomis,95650-9095,(916) 847-1584,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve', 'Handicap accessible', 'Public Access']",['Clubhouse/Lounge/Lodge'],[],[],[],http://www.garciashuntingpreserves.com
4553,Lincoln Shooting Sports Center,1420 Sheridan Lincoln Blvd,CA,Lincoln,95648,(916) 434-0308,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['3 Gun/Multi Gun', 'Airgun', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Precision Pistol', 'Trap Competition']",http://www.lincolnrifleclub.com
3883,Coon Creek Trap & Skeet,5393 Waltz Road,CA,Rio Olso,95674,(916) 539-8544,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', ""Women's Programs"", 'Youth Programs']",['Shotguns'],[],[],http://www.cooncreektrap.com
2630,Golden Ram Sportsmans Club,321 Endless Court,CA,El Dorado Hills,95682,(916) 941-7880,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve', 'Members Only', 'Memberships Available']",['Lodging Available'],[],[],[],http://www.goldenramhunting.com
6320,Yankee Slough Hunt Club,3805 Hwy. 65,CA,Lincoln,95648,(916) 645-6028,Non-NSSF,"['Private', 'Outdoor', 'Hunting Preserve']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Hunter Education']",[],[],[],http://yankeesloughhuntclub.com
6788,Galt Police Department,455 Industrial Dr,CA,Galt,95632-1561,(916) 799-1582,Non-NSSF,"['Private', 'Indoor', 'Municipal Facility']",[],[],[],[],#
1599,Sacramento Valley Shooting Center,15501 Meiss Rd,CA,Sloughhouse,95683,(916) 354-9668,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Junior Rifle', 'Picnic Area', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Skeet Competition', 'Smallbore', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.sacvalley.org
5334,Folsom Shooting Club,15501 Meiss Road,CA,Sloughhouse,95683,(916) 354-9668,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Picnic Area', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Skeet Competition', 'Smallbore', 'Trap Competition']",http://www.sacvalley.org
2047,Hastings Island Hunting Preserve,7758 Hastings Island Rd.,CA,Rio Vista,94571,(707) 678-3325,Non-NSSF,"['Private', 'Outdoor', 'Hunting Preserve', 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks']",['Shotguns'],[],[],http://www.hihp.com/
6319,Quail Point Preserve,29625 County Rd 14,CA,Zamora,95698,(530) 735-6217,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Hunting Preserve', 'Public Access', 'Memberships Available']",[],['Shotguns'],[],[],http://www.quailpoint.com
6135,Raahauges Hunting And Sporting Clays,25835 County Rd 8,CA,Dunnigan,95937,(530) 724-0552,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Hunting Preserve', 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Youth Programs']",['Shotguns'],[],[],http://www.lincraahauges.com
4255,Auburn Trap Club,11540 Lorenson Rd,CA,Auburn,95602,(530) 885-5748,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area', 'Youth Programs']",['Shotguns'],[],['Trap Competition'],http://www.auburntrapclub.com
7861,Guns Fishing & Other Stuff,197 Butcher Rd,CA,Vacaville,95687,(707) 451-1199,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://www.gunsfishing.com
6201,Travis Rod & Gun Club,570 Ellis Drive,CA,Travis AFB,94535,(707) 424-5077,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Military Facility', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",['Clubhouse/Lounge/Lodge'],"['Shotguns', 'Archery Outdoor Field']",[],['Skeet Competition'],http://www.travisfss.com/odr/targets/
4908,Beale AFB Rod N Gun Club,4950 D St,CA,Beale AFB,95903,(530) 788-2473,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Military Facility', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Practical/Action Pistol', 'Rimfire Challenge', 'Trap Competition']",https://www.bealefss.com/rod-n-gun/
4053,Twin Cities Rod and Gun Club,68 Second St.,CA,Yuba City,95992,(530) 751-7054,Non-NSSF,"['Public', 'Indoor/Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Smallbore']",http://www.twincitiesgunclub.com
2356,El Dorado Rod and Gun Club,5941 Union Mine Road,CA,El Dorado,95623,(530) 903-8331,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],"['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Trap Competition']",http://www.eldoradorodandgun.com
5891,"Shooters Paradise, LLC",1407A Colusa Ave,CA,Yuba City,95993,(530) 673-4100,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access']","['Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Airgun'],http://shootersparadise.us/
6354,Camanche Hills Hunting Preserve,2951 Curran Road,CA,Ione,95640,(209) 763-5270,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Hunting Preserve', 'Public Access', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Food Service/Snacks']",['Shotguns'],[],[],http://www.camhills.com
1485,True Sportsman Club,8250 True Sportsman Dr,CA,Ione,95640,(209) 223-1762,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],"['Rifles', 'Shotguns']",['Center-Fire Rifle: 100 yd/mtr'],"['Airgun', 'Handgun Metallic Silhouette', 'Rifle Metallic Silhouette']",http://truesportsmanclub.org/ione/
3509,Napa Shooting Preserve,3195 Wooden Valley Rd,CA,Napa,94558-9399,(707) 255-5095,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Shotguns'],[],[],#
4387,Stockton Trap & Skeet Club,4343 N Ashley Ln,CA,Stockton,95215-9174,(209) 931-6803,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store', 'Youth Programs']",['Shotguns'],[],"['Skeet Competition', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.stocktontrapandskeetclub.com
1575,The Range (CA),13235B Grass Valley Ave,CA,Grass Valley,95945-9097,(530) 273-4440,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles']",['Handgun/Smallbore Rifle: 75 ft'],"['3 Gun/Multi Gun', 'Cowboy Action Shooting', 'Practical/Action Pistol']",http://www.the-range.biz
2632,Walnut Creek Sportsmen Club,4700 Evora Rd,CA,Concord,94520-1002,(925) 676-1987,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Retail Store', 'Youth Programs']","['Shotguns', 'Archery Outdoor Field']",[],"['Airgun', 'Bench Rest', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Skeet Competition', 'Smallbore', 'Trap Competition']",http://www.walnutcreeksportsmen.com
5664,Bay Point Rod & Gun Club,4700 Evora Road,CA,Concord,94519,(925) 676-1963,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],['Shotguns'],[],[],http://www.baypointrodandgun.com
3884,Nevada County Sportsmen Club,11296 Banner Mountain Trl,CA,Nevada City,95959-9625,(530) 265-5131,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Hunter Education', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field', 'Archery Outdoor 3D']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['3D Archery', 'Airgun', 'Bench Rest', 'Cowboy Action Shooting', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://nevadacountysportsmen.com/services/home.php
4460,San Joaquin Rifle & Pistol Range,828 S Hewitt Rd,CA,Linden,95236-9727,(209) 887-3191,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access']",[],['Rifles'],['Center-Fire Rifle: 50 yd/mtr'],[],http://www.outdoorgunrange.com/
7878,North Valley Shooting Association,1098 E. Gridley Rd,CA,Gridley,95948,(530) 277-8452,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['Practical/Action Pistol', 'Rimfire Challenge']",http://www.nvsa.info/
2389,Martinez Gun Club,900 Waterbird Way PO BOX 910,CA,Martinez,94553-0090,(925) 372-9599,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Youth Programs']",['Shotguns'],[],[],http://www.martinezgunclub.net
4489,TOPONCE RANCHES Longbow Hunters International,1953 Countrywood Ct,CA,Walnut Creek,94598-1015,(925) 938-2721,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],#
3903,Valley of the Moon Trap Club,27000 Burndale Rd,CA,Sonoma,95476,(707) 953-2937,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area', 'Retail Store', ""Women's Programs"", 'Youth Programs']",['Shotguns'],[],['Trap Competition'],http://www.vomtc.org
7499,Blue Mountain Event Center,7350 Mitchell Mill Rd,CA,Wilseyville,95257,(916) 715-6571,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Camper/RV Sites', 'Food Service/Snacks', 'Lodging Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Muzzle Loading Events']",http://www.bluemountainpresents.com
4967,Tracy Rifle and Pistol,7601 W 11th St,CA,Tracy,95304,(209) 833-9100,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Airgun'],http://www.tracyrifleandpistol.com
5897,Livermore Pleasanton Rod & Gun Club,4000 Dagnino Rd,CA,Livermore,94551-0786,(925) 449-8780,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Lodging Available', 'Picnic Area', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Trap Competition']",http://www.lprg.org
2097,"Richmond Rod and Gun Club, Inc",3155 Goodrick Ave,CA,Richmond,94801-1126,(510) 620-9519,Non-NSSF,"['Public', 'Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Junior Rifle', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Skeet Competition', 'Smallbore', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.richmondrodandgun.com/
5552,Escalon Sportsman's Club,25195 River Rd,CA,Escalon,95320,(209) 602-0103,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Bench Rest', 'Trap Competition']",https://sites.google.com/site/escalonsports/
3791,Angels Gun Club,2403 Gun Club Rd,CA,Angels Camp,95222,(209) 736-9357,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",['Clubhouse/Lounge/Lodge'],"['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",['Trap Competition'],http://angelsgunclub.com
7020,"Manteca Sportsmen, Inc.",30261 South Airport Way,CA,Manteca,95337,(209) 823-7919,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['3D Archery', 'Cowboy Action Shooting', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Trap Competition']",http://www.mantecasportsmeninc.org/
5687,California Skeet Shooting Assn,205 Northwood Commons,CA,Livermore,94550,(925) 980-2079,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Public Access']",['Camper/RV Sites'],['Shotguns'],[],[],http://www.calskeet.com
1999,Modesto Rifle Club,1041 Patterson Rd,CA,Modesto,95356,(209) 577-9604,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],"['Handguns', 'Rifles', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['Airgun', 'Handgun Metallic Silhouette', 'Rifle Metallic Silhouette']",http://www.modestorifleclub.com/home
5099,Northern California Riflemans Association,45 Foley St,CA,Santa Rosa,95401-4208,(707) 546-5711,Non-NSSF,"['Private', 'Indoor/Outdoor', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Members Only']","['Food Service/Snacks', 'Lodging Available', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 300 yd/mtr']","['3D Archery', 'Rifle Metallic Silhouette', 'Smallbore', 'Sporting Clays/FITASC']",http://www.cheaperthandirt.com/GunRanges/RangeDetails.aspx?sid=12220
7074,On Target Firearms Instruction,503 Bangs Ave # D,CA,Modesto,95356-8991,(209) 575-2308,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Public Access']",['Instruction Available'],[],[],[],http://www.ontargetfirearmsinstruction.com
4388,Keystone/Modesto Rifle Club,3717 Spring Oak Dr,CA,Modesto,95355-1426,(209) 523-3507,Non-NSSF,"['Private', 'Indoor/Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Members Only']","['Clubhouse/Lounge/Lodge', 'Instruction Available', ""Women's Programs""]","['Handguns', 'Rifles', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']","['3D Archery', 'Airgun', 'Bench Rest', 'Handgun Metallic Silhouette', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore']",#
1555,San Leandro Rifle & Pistol Range,3001 Davis St,CA,San Leandro,94577-2235,(510) 638-9605,Non-NSSF,"['Public', 'Indoor/Outdoor', 'Commercial Range', 'Law enforcement', 'Municipal Facility', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Host Events Open To Public/Non-Members']","['Instruction Available', 'Junior Rifle', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Bench Rest', 'Handgun Metallic Silhouette']",http://www.slrifle.com
4494,Traditional Archers of California,291 Seavey Rd,CA,Petaluma,94954,(707) 763-6574,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],['Archery Outdoor Field'],[],['3D Archery'],http://www.traditionalarchersofca.org
6345,Wilderness Unlimited,20974 Corsair Blvd.,CA,Hayward,94545,(510) 785-4868,Non-NSSF,"['Private', 'Outdoor', 'Hunting Preserve', 'Members Only', 'Memberships Available']",[],[],[],[],http://www.wildernessunlimited.com
6126,Petaluma Trap & Skeet Club,599 Tomales Rd,CA,Petaluma,94954,(707) 763-9010,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Host Events Open To Public/Non-Members']",[],['Shotguns'],[],"['Skeet Competition', 'Trap Competition']",http://www.claytargetsonline.com/club.php/2249
5130,Stonyford Sharpshooters Youth Gun Club,4875 Lodoga Stonyford Rd Po Box 8,CA,Stonyford,95979-9706,(530) 963-3245,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],#
3885,"Paradise Rod & Gun Club, Inc.",3420 Skyway,CA,Paradise,95967,(530) 877-1345,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",['Smallbore'],https://www.facebook.com/Paradise-Rod-and-Gun-Club-807355509313173/
7128,Archery Only,37300 Cedar Blvd Suite D,CA,Newark,94560-4165,(510) 795-0460,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access']","['Equipment Rentals', 'Instruction Available', 'Retail Store', 'Youth Programs']",['Archery Indoor'],[],['3D Archery'],http://www.archeryonly.com
3168,Chico Rod and Gun Club,Upper Bidwell Park,CA,Chico,95926-2110,(530) 591-3379,Non-NSSF,"['Private', 'Indoor/Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']","['Instruction Available', ""Women's Programs""]",['Handguns'],['Handgun/Smallbore Rifle: 50 ft'],[],http://www.chicogunclub.org/home2
4876,Down Range Indoor Training Center,13407 Garner Lane,CA,Chico,95973,(530) 896-1992,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']",[],[],[],http://www.downrangechico.com
2631,Coyote Point Rifle & Pistol Club Inc.,1601 Coyote Point Dr,CA,San Mateo,94401-1002,(650) 573-2557,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",['Instruction Available'],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Handgun Metallic Silhouette', 'Precision Pistol', 'Smallbore']",http://www.coyotepointrpc.org
7434,Russian River Sportsmen's Club,Steelhead Blvd P.O Box 7,CA,Duncans Mills,95430,(707) 865-9429,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Picnic Area', 'Retail Store', ""Women's Programs""]","['Shotguns', 'Archery Outdoor Field']",[],['Trap Competition'],https://russianriversportsmensclub.wordpress.com/
7084,Shoot The Works Inc,4266 County Road Mm,CA,Orland,95963-9170,(530) 865-8188,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']",['Retail Store'],[],[],[],#
7305,Five Star Firearms Training,Stampede Meadows Road,CA,Truckee,96161,(530) 587-5239,Non-NSSF,"['Public', 'Outdoor', 'Law enforcement', 'Military Facility', 'Handicap accessible', 'Public Access']",[],[],[],[],http://www.fivestarfirearms.com
